Participant,Format,FixationIndex,FixationDuration,treebg,treetotal,treerainy,treesunny,treerl,treerh,treesl,treesh,treequestion,vennbg,vennrh,vennrl,vennsl,venntotal,vennquestion
3,venn,34,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,35,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,36,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,37,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,38,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
3,venn,39,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
3,venn,40,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,41,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,42,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,43,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,44,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,45,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,46,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,47,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,48,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,49,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,50,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,51,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,52,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,53,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,54,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,55,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,56,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
3,venn,57,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,3,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,4,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,5,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,6,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,7,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,9,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,10,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,11,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,12,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,15,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,16,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,17,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,18,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
4,venn,19,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,20,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,21,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,22,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,23,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,24,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
4,venn,25,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,26,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,28,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,29,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,30,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,31,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,32,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,33,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,34,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
4,venn,35,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,36,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,37,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
4,venn,38,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
4,venn,39,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,1,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,2,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,3,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,4,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,5,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,6,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,7,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,8,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,9,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,10,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,11,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,12,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,13,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,14,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,15,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,16,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,17,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,18,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,19,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,20,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,21,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,22,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,23,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,24,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,25,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,30,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,31,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,32,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,33,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,34,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,35,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,36,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,37,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,38,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,39,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,40,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,41,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,42,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,43,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,44,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,45,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,46,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,47,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,48,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,49,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,50,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,51,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,52,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,53,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,55,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,56,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,57,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,58,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,59,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,60,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,61,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,62,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
5,venn,63,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,64,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,65,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,66,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,67,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,68,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,69,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
5,venn,70,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
5,venn,71,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,72,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
5,venn,73,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,74,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,75,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,76,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
5,venn,77,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,2,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
6,venn,3,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,5,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
6,venn,6,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
6,venn,7,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,8,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,9,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,10,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
6,venn,11,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
6,venn,12,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,13,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,14,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,16,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
6,venn,17,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
6,venn,18,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
7,venn,1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,2,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,3,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,4,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,5,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,6,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,7,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,9,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,10,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,11,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,12,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,13,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,14,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,16,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,17,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,18,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,19,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,20,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,21,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,22,1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,23,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,24,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,25,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,26,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,28,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,30,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,31,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
7,venn,32,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,33,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
7,venn,34,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
7,venn,35,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,36,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,37,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
7,venn,38,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,39,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,40,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,41,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
7,venn,42,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
7,venn,43,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
8,venn,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,2,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,3,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
8,venn,4,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
8,venn,5,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,6,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,7,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,9,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,10,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,11,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,12,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,13,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,14,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,15,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
8,venn,16,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
8,venn,17,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
8,venn,18,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,19,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,20,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,21,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,22,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,23,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,25,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,26,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,27,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,28,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,29,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,30,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,31,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,32,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,33,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,34,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,35,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,36,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,37,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,38,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
8,venn,39,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
8,venn,40,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
8,venn,41,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,42,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
8,venn,43,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
8,venn,44,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,2,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
9,venn,3,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
9,venn,4,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,5,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,6,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,7,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,8,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,9,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,10,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
9,venn,11,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,12,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,13,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,14,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,15,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
9,venn,16,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
9,venn,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,18,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,19,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,20,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,21,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,22,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,23,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,25,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,27,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
9,venn,28,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,29,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,30,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,31,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,32,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
9,venn,33,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
9,venn,34,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
9,venn,35,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
9,venn,36,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
9,venn,37,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
9,venn,38,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
9,venn,39,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
9,venn,40,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,41,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,42,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,43,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
9,venn,44,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
